PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
11308,20080627,20221230,19251231,20221230,Y,19121610,191216100,19121610,191216100,N,RW,N/A,A,COCA COLA CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,KO,KO,20468,2086,312111,CONSTAP,0,0,COCA COLA CO,20221227,20221227,N,64.2100,TR,"277,676,979.73",BP,63.8200,TR,20221223,"275,990,419.66",PB,0.006111,0.006111,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,7320717.00,64.2100,63.7100,64.2900,64.2000,64.2100,63.9300,,,"470,063,238.6",20221130,20221229,"4,324,513",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
12490,20211203,20221230,19251231,20221230,Y,45920010,459200101,45920010,459200101,N,RW,N/A,A,INTERNATIONAL BUSINESS MACHS COR; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,IBM,IBM,20990,3571,334111,TECH,0,0,INTERNATIONAL BUSINESS MACHS COR,20221227,20221227,N,142.4200,TR,"128,765,624.92",BP,141.6500,TR,20221223,"128,069,447.90",PB,0.005436,0.005436,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,2742525.00,142.4200,141.2300,142.7200,142.4000,142.4200,141.7300,,,"390,590,410.5",20221130,20221229,"904,126",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
14008,20190912,20221230,19830617,20221230,Y,03116210,031162100,03116210,031162100,Q,RW,S,A,AMGEN INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AMGN,AMGN,216,2830,325414,HEALTH,60000215,298,AMGEN INC,20221227,20221227,N,263.3900,TR,"140,539,372.81",BP,263.9200,TR,20221223,"140,822,169.68",PB,-0.002008,-0.002008,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1594363.00,263.3900,262.8800,266.6100,263.3600,263.4300,265.6900,"31,222",60,"419,939,270.6",20221031,20221230,"533,579",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
14541,20210401,20221230,19251231,20221230,Y,16676410,166764100,16676410,166764100,N,RW,N/A,A,CHEVRON CORP NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CVX,CVX,20440,5541,447190,ENERGY,0,0,CHEVRON CORP NEW,20221227,20221227,N,179.6300,TR,"347,339,573.57",BP,177.4000,TR,20221223,"343,027,558.60",PB,0.012570,0.012570,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,5167962.00,179.6300,177.4000,180.2300,179.6400,179.6500,178.3600,,,"928,321,014.1",20221130,20221229,"1,933,639",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
14593,20171228,20221230,19801212,20221230,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7,3571,334220,TECH,60000006,8,APPLE INC,20221227,20221227,N,130.0300,TR,"2,068,532,583.54",BP,131.8600,TR,20221223,"2,097,644,439.48",PB,-0.013878,-0.013878,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,68945851.00,130.0300,128.7200,131.4100,130.0400,130.0700,131.3800,"611,862",60,"8,965,029,005.5",20221014,20221230,"15,908,118",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
18163,20210414,20221230,19290812,20221230,Y,74271810,742718109,74271810,742718109,N,RW,N/A,A,PROCTER & GAMBLE CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,PG,PG,21446,2844,325620,CONSTAP,0,0,PROCTER & GAMBLE CO,20221227,20221227,N,153.9500,TR,"364,814,853.15",BP,152.6200,TR,20221223,"361,663,156.14",PB,0.008714,0.008714,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,4215100.00,153.9500,152.6600,154.3200,153.9300,153.9500,152.7000,,,"648,914,645.0",20221130,20221229,"2,369,697",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
18428,20191223,20221230,20190402,20221230,Y,26055710,260557103,26055710,260557103,N,RW,N/A,A,DOW INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DOW,DOW,56668,2821,325211,BASMAT,0,0,DOW INC,20221227,20221227,N,51.1900,TR,"36,025,423.21",BP,50.8600,TR,20221223,"35,793,182.74",PB,0.006488,0.006488,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,3094558.00,51.1900,50.7500,51.2200,51.1800,51.1900,50.9100,,,"158,410,424.0",20221130,20221229,"703,759",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
18542,20170126,20221230,19291202,20221230,Y,14912310,149123101,14912310,149123101,N,RW,N/A,A,CATERPILLAR INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CAT,CAT,20408,3531,333120,INDL,0,0,CATERPILLAR INC,20221227,20221227,N,243.1400,TR,"126,532,244.26",BP,239.8700,TR,20221223,"124,830,506.83",PB,0.013632,0.013632,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,3381464.00,243.1400,239.7223,245.0500,243.1200,243.1300,240.6900,,,"822,169,157.0",20221130,20221229,"520,409",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
19502,20141231,20221230,19340215,20221230,Y,93142710,931427108,93142710,931427108,Q,RW,S,A,WALGREENS BOOTS ALLIANCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WBA,WBA,21881,5912,446110,CONSTAP,60020528,27423,WALGREENS BOOTS ALLIANCE INC,20221227,20221227,N,38.3100,TR,"33,130,986.03",BP,38.6300,TR,20221223,"33,407,726.19",PB,-0.008284,-0.008284,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,3913534.00,38.3100,38.1100,38.6800,38.3100,38.3300,38.6150,"42,096",55,"149,927,487.5",20220930,20221230,"864,813",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
19561,20090327,20221230,19340905,20221230,Y,09702310,097023105,09702310,097023105,N,RW,N/A,A,BOEING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,BA,BA,20315,3721,336411,INDL,0,0,BOEING CO,20221227,20221227,N,189.4000,TR,"112,879,180.20",BP,189.0600,TR,20221223,"112,676,545.98",PB,0.001798,0.001798,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,5014846.00,189.4000,187.6169,192.4400,189.4100,189.4200,189.5800,,,"949,811,832.4",20221130,20221229,"595,983",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
22111,20211221,20221230,19440925,20221230,Y,47816010,478160104,47816010,478160104,N,RW,N/A,A,JOHNSON & JOHNSON; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JNJ,JNJ,21018,3841,339112,HEALTH,0,0,JOHNSON & JOHNSON,20221227,20221227,N,177.4300,TR,"463,887,896.12",BP,177.4800,TR,20221223,"464,018,620.32",PB,-0.000282,-0.000282,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,3067292.00,177.4300,176.9900,178.3500,177.4200,177.4300,178.1100,,,"544,229,619.6",20221130,20221229,"2,614,484",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
22592,20220705,20221230,19460114,20221230,Y,88579Y10,88579Y101,88579Y10,88579Y101,N,RW,N/A,A,3M CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MMM,MMM,21205,3999,339999,INDL,0,0,3M CO,20221227,20221227,N,120.2200,TR,"66,450,763.46",BP,120.1400,TR,20221223,"66,406,544.02",PB,0.000666,0.000666,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1811184.00,120.2200,119.1600,120.8300,120.2200,120.2300,120.1400,,,"217,740,540.5",20221130,20221229,"552,743",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
22752,20091104,20221230,19460515,20221230,Y,58933Y10,58933Y105,58933Y10,58933Y105,N,RW,N/A,A,MERCK & CO INC NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MRK,MRK,21188,2834,325412,HEALTH,0,0,MERCK & CO INC NEW,20221227,20221227,N,112.1200,TR,"284,268,599.52",BP,111.8600,TR,20221223,"283,609,396.56",PB,0.002324,0.002324,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,5125848.00,112.1200,111.5300,112.5900,112.1200,112.1400,112.4100,,,"574,710,077.8",20221130,20221229,"2,535,396",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
26403,20210301,20221230,19571112,20221230,Y,25468710,254687106,25468710,254687106,N,RW,N/A,A,DISNEY WALT CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DIS,DIS,20587,4833,515120,CONDIS,0,0,DISNEY WALT CO,20221227,20221227,N,86.3700,TR,"157,503,641.04",BP,88.0100,TR,20221223,"160,494,331.92",PB,-0.018634,-0.018634,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,11561448.00,86.3700,85.9600,87.9400,86.3800,86.3900,87.4200,,,"998,562,263.8",20221130,20221229,"1,823,592",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
43449,20190912,20221230,19660705,20221230,Y,58013510,580135101,58013510,580135101,N,RW,N/A,A,MCDONALDS CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MCD,MCD,21177,5812,722511,CONDIS,0,0,MCDONALDS CORP,20221227,20221227,N,266.8400,TR,"195,440,020.16",BP,267.5700,TR,20221223,"195,974,689.68",PB,-0.002728,-0.002728,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1674718.00,266.8400,266.6000,268.8700,266.8100,266.8200,268.6600,,,"446,881,751.1",20221130,20221229,"732,424",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
47896,20160804,20221230,19690305,20221230,Y,46625H10,46625H100,46625H10,46625H100,N,RW,N/A,A,JPMORGAN CHASE & CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JPM,JPM,20436,6021,522110,FINL,0,0,JPMORGAN CHASE & CO,20221227,20221227,N,131.7400,TR,"386,420,426.70",BP,131.2800,TR,20221223,"385,071,152.40",PB,0.003504,0.003504,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,5410991.00,131.7400,130.5500,132.2200,131.7200,131.7300,131.5700,,,"712,843,954.3",20221130,20221229,"2,933,205",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
55976,20201118,20221230,19721120,20221230,Y,93114210,931142103,93114210,931142103,N,RW,N/A,A,WALMART INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WMT,WMT,21880,5311,452210,CONDIS,0,0,WALMART INC,20221227,20221227,N,143.8100,TR,"390,334,566.78",BP,143.7700,TR,20221223,"390,225,997.26",PB,0.000278,0.000278,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,3348406.00,143.8100,143.1900,144.4500,143.7800,143.8100,144.0400,,,"481,534,266.9",20221130,20221229,"2,714,238",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
57665,20120629,20221230,19801202,20221230,Y,65410610,654106103,65410610,654106103,N,RW,N/A,A,NIKE INC; COM B; CONS,B,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,NKE,NKE,3194,3021,316210,CONDIS,60003193,4061,NIKE INC,20221227,20221227,N,117.5600,TR,"148,088,921.28",BP,116.2500,TR,20221223,"146,438,730.00",PB,0.011269,0.011269,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,6661081.00,117.5600,115.8200,118.1983,117.5500,117.5600,116.4700,,,"783,076,682.4",20221130,20221229,"1,259,688",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
59176,20210405,20221230,19721214,20221230,Y,02581610,025816109,02581610,025816109,N,RW,N/A,A,AMERICAN EXPRESS CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AXP,AXP,90,6141,522291,INDL,60000089,126,AMERICAN EXPRESS CO,20221227,20221227,N,146.3900,TR,"109,387,438.87",BP,147.0200,TR,20221223,"109,858,195.66",PB,-0.004285,-0.004285,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1858526.00,146.3900,145.6700,147.8600,146.3700,146.3900,147.2900,,,"272,069,621.1",20221130,20221229,"747,233",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
59328,20080627,20221230,19721214,20221230,Y,45814010,458140100,45814010,458140100,Q,RW,S,A,INTEL CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,INTC,INTC,2367,3679,334413,TECH,60002366,3017,INTEL CORP,20221227,20221227,N,25.9400,TR,"107,054,380.00",BP,26.0900,TR,20221223,"107,673,430.00",PB,-0.005749,-0.005749,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,29334593.00,25.9400,25.6500,26.1000,25.9500,25.9600,25.8450,"137,690",64,"760,939,342.4",20220930,20221230,"4,127,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
59459,20090327,20221230,19721214,20221230,Y,89417E10,89417E109,89417E10,89417E109,N,RW,N/A,A,TRAVELERS COMPANIES INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,TRV,TRV,4293,6331,524126,FINL,60004292,5448,TRAVELERS COMPANIES INC,20221227,20221227,N,190.4800,TR,"44,638,607.04",BP,189.4800,TR,20221223,"44,404,259.04",PB,0.005278,0.005278,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,518748.00,190.4800,188.9700,191.1500,190.4400,190.4800,189.9400,,,"98,811,119.0",20221130,20221229,"234,348",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
65875,20220404,20221230,19840216,20221230,Y,92343V10,92343V104,92343V10,92343V104,N,RW,N/A,A,VERIZON COMMUNICATIONS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,VZ,VZ,20288,4813,517911,TELECOM,0,0,VERIZON COMMUNICATIONS INC,20221227,20221227,N,39.2500,TR,"164,842,817.25",BP,38.4100,TR,20221223,"161,314,970.97",PB,0.021869,0.021869,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,25315928.00,39.2500,38.3200,39.4000,39.2400,39.2500,38.4900,,,"993,650,174.0",20221130,20221229,"4,199,817",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
66181,20140225,20221230,19810922,20221230,Y,43707610,437076102,43707610,437076102,N,RW,N/A,A,HOME DEPOT INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HD,HD,5085,5211,444110,CONDIS,60005082,6406,HOME DEPOT INC,20221227,20221227,N,319.5500,TR,"325,680,886.30",BP,318.7300,TR,20221223,"324,845,153.78",PB,0.002573,0.002573,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1610418.00,319.5500,317.5100,321.5470,319.6600,319.6700,318.4100,,,"514,609,071.9",20221130,20221229,"1,019,186",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
76076,20140213,20221230,19900216,20221230,Y,17275R10,17275R102,17275R10,17275R102,Q,RW,S,A,CISCO SYSTEMS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CSCO,CSCO,10486,3674,334118,TELECOM,60010404,14115,CISCO SYSTEMS INC,20221227,20221227,N,47.5300,TR,"195,258,135.59",BP,47.4800,TR,20221223,"195,052,730.44",PB,0.001053,0.001053,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,12025627.00,47.5300,47.2150,47.7100,47.5400,47.5500,47.6700,"66,682",63,"571,578,051.3",20221117,20221230,"4,108,103",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
86868,20140107,20221230,19990504,20221230,Y,38141G10,38141G104,38141G10,38141G104,N,RW,N/A,A,GOLDMAN SACHS GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,GS,GS,35048,6211,523120,FINL,0,0,GOLDMAN SACHS GROUP INC,20221227,20221227,N,341.9700,TR,"115,803,010.95",BP,345.5100,TR,20221223,"117,001,778.85",PB,-0.010246,-0.010246,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1035110.00,341.9700,341.7900,347.7500,341.9300,342.0000,346.5100,,,"353,976,566.7",20221130,20221229,"338,635",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
90215,20220404,20221230,20040623,20221230,Y,79466L30,79466L302,79466L30,79466L302,N,RW,N/A,A,SALESFORCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CRM,CRM,45288,7372,511210,TECH,0,0,SALESFORCE INC,20221227,20221227,N,130.6600,TR,"130,660,000.00",BP,129.4400,TR,20221223,"129,440,000.00",PB,0.009425,0.009425,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,8300844.00,130.6600,127.6500,131.7500,130.6500,130.6600,128.5600,,,"1,084,588,277.0",20221130,20221229,"1,000,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
92611,20201127,20221230,20080319,20221230,Y,92826C83,92826C839,92826C83,92826C839,N,RW,N/A,A,VISA INC; COM A; CONS,A,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,V,V,52983,7389,561499,INDL,0,0,VISA INC,20221227,20221227,N,206.2900,TR,"335,874,983.01",BP,205.8300,TR,20221223,"335,126,025.27",PB,0.002235,0.002235,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,2904905.00,206.2900,204.6000,206.8800,206.2600,206.2900,205.9200,,,"599,252,852.5",20221130,20221229,"1,628,169",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
92655,20080627,20221230,19841017,20221230,Y,91324P10,91324P102,91324P10,91324P102,N,RW,N/A,A,UNITEDHEALTH GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,UNH,UNH,7267,6324,524114,HEALTH,60007233,9402,UNITEDHEALTH GROUP INC,20221227,20221227,N,531.9900,TR,"497,064,324.51",BP,531.3100,TR,20221223,"496,428,967.19",PB,0.001280,0.001280,0.000000,NA,D4,0.0000,0.0000,1.000000,NO,1596719.00,531.9900,529.8450,535.8400,531.8700,532.0000,533.9300,,,"849,438,540.8",20221130,20221229,"934,349",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003928,-0.003997,-0.008489,-0.008633,-0.004050
10107,20080627,20221230,19860313,20221230,Y,59491810,594918104,59491810,594918104,Q,RW,S,A,MICROSOFT CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MSFT,MSFT,8048,7370,511210,TECH,60008001,10539,MICROSOFT CORP,20221228,20221228,N,234.5300,TR,"1,748,297,552.69",BP,236.9600,TR,20221227,"1,766,411,922.08",PB,-0.010255,-0.010255,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,17447853.00,234.5300,234.1700,239.7200,234.4900,234.5000,236.8900,"217,980",61,"4,092,044,964.1",20221020,20221230,"7,454,473",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
10145,20221013,20221230,19251231,20221230,Y,43851610,438516106,43851610,438516106,Q,RW,S,A,HONEYWELL INTERNATIONAL INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HON,HON,22168,3724,336412,INDL,60018933,25476,HONEYWELL INTERNATIONAL INC,20221228,20221228,N,212.1900,TR,"142,660,005.18",BP,214.8900,TR,20221227,"144,475,274.58",PB,-0.012565,-0.012565,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1598035.00,212.1900,212.0100,216.5100,212.1900,212.2200,215.9300,"34,679",48,"339,087,046.7",20221013,20221230,"672,322",NC,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
11308,20080627,20221230,19251231,20221230,Y,19121610,191216100,19121610,191216100,N,RW,N/A,A,COCA COLA CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,KO,KO,20468,2086,312111,CONSTAP,0,0,COCA COLA CO,20221228,20221228,N,63.5700,TR,"274,909,291.41",BP,64.2100,TR,20221227,"277,676,979.73",PB,-0.009967,-0.009967,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,7159417.00,63.5700,63.4850,64.6500,63.5600,63.5700,64.4600,,,"455,124,138.7",20221130,20221229,"4,324,513",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
12490,20211203,20221230,19251231,20221230,Y,45920010,459200101,45920010,459200101,N,RW,N/A,A,INTERNATIONAL BUSINESS MACHS COR; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,IBM,IBM,20990,3571,334111,TECH,0,0,INTERNATIONAL BUSINESS MACHS COR,20221228,20221228,N,140.0200,TR,"126,595,722.52",BP,142.4200,TR,20221227,"128,765,624.92",PB,-0.016852,-0.016852,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2539577.00,140.0200,139.9500,142.8100,139.9800,139.9900,142.4000,,,"355,591,571.5",20221130,20221229,"904,126",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
14008,20190912,20221230,19830617,20221230,Y,03116210,031162100,03116210,031162100,Q,RW,S,A,AMGEN INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AMGN,AMGN,216,2830,325414,HEALTH,60000215,298,AMGEN INC,20221228,20221228,N,261.4200,TR,"139,488,222.18",BP,263.3900,TR,20221227,"140,539,372.81",PB,-0.007479,-0.007479,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1339536.00,261.4200,261.1400,265.6200,261.4000,261.4100,264.4200,"27,911",60,"350,181,501.1",20221031,20221230,"533,579",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
14541,20210401,20221230,19251231,20221230,Y,16676410,166764100,16676410,166764100,N,RW,N/A,A,CHEVRON CORP NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CVX,CVX,20440,5541,447190,ENERGY,0,0,CHEVRON CORP NEW,20221228,20221228,N,176.9800,TR,"342,215,430.22",BP,179.6300,TR,20221227,"347,339,573.57",PB,-0.014753,-0.014753,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4494350.00,176.9800,175.9300,179.2981,176.9200,176.9500,178.8600,,,"795,410,063.0",20221130,20221229,"1,933,639",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
14593,20171228,20221230,19801212,20221230,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7,3571,334220,TECH,60000006,8,APPLE INC,20221228,20221228,N,126.0400,TR,"2,005,059,192.72",BP,130.0300,TR,20221227,"2,068,532,583.54",PB,-0.030685,-0.030685,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,85375557.00,126.0400,125.8700,131.0275,126.0400,126.0500,129.6700,"764,847",60,"10,760,735,204.3",20221014,20221230,"15,908,118",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
18163,20210414,20221230,19290812,20221230,Y,74271810,742718109,74271810,742718109,N,RW,N/A,A,PROCTER & GAMBLE CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,PG,PG,21446,2844,325620,CONSTAP,0,0,PROCTER & GAMBLE CO,20221228,20221228,N,151.9600,TR,"360,099,156.12",BP,153.9500,TR,20221227,"364,814,853.15",PB,-0.012926,-0.012926,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4197560.00,151.9600,151.9000,154.6500,151.9300,151.9600,154.2750,,,"637,861,217.6",20221130,20221229,"2,369,697",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012366,-0.012383,-0.010297,-0.010560,-0.012021
